Ica,highway:rest_area,2,2,0,0,0,0
Ica,highway:trunk,182,0,182,0,11.88,681.86
Ica,highway:primary,119,0,119,0,3.24,741.9
Ica,highway:pedestrian,37,0,37,0,0,3.21
Ica,highway:tertiary,452,0,452,0,9.88,885.29
Ica,highway:residential,8537,0,8537,0,181.05,2172.9
Ica,highway:secondary,118,0,118,0,3.82,191.38
Ica,highway:tertiary_link,46,0,46,0,0,0.57
Ica,highway:path,147,0,147,0,902.67,99.13
Ica,highway:unclassified,664,0,664,0,1.39,1582.77
Ica,highway:service,565,0,565,0,7.11,107.6
Ica,highway:footway,391,0,391,0,27.93,27.97
Ica,highway:track,839,0,839,0,0.11,916.5
Ica,highway:living_street,14,0,14,0,0,2.9
Ica,highway:trunk_link,32,0,32,0,0,1.12
Ica,highway:road,121,0,121,0,0,67
Ica,highway:motorway,45,0,45,0,0,92.17
Ica,highway:primary_link,8,0,8,0,0,0.18
Ica,highway:steps,20,0,20,0,0,0.58
Ica,highway:motorway_link,10,0,10,0,0,1.96
Ica,highway:bridleway,9,0,9,0,0,1.25
Ica,highway:secondary_link,1,0,1,0,0,0.01
Ica,highway:construction,6,0,6,0,0,1.89
Ica,landuse,621,1,620,0,462347.96,1192.48
Ica,landuse:farmland,243,0,243,0,406770.51,882.11
Junín,highway,11823,153,11670,0,677.14,11971.84
Junín,highway:traffic_signals,98,98,0,0,0,0
Junín,highway:bus_stop,47,47,0,0,0,0
Junín,highway:turning_circle,5,5,0,0,0,0
Junín,highway:crossing,2,2,0,0,0,0
Junín,highway:turning_loop,1,1,0,0,0,0
Junín,highway:residential,7405,0,7405,0,92.09,2692.75
Junín,highway:tertiary,713,0,713,0,12.13,2535.54
Junín,highway:trunk,373,0,373,0,3.96,1013.2
Junín,highway:secondary,228,0,228,0,0,1052.65
Junín,highway:unclassified,1202,0,1202,0,489.92,2975.58
Junín,highway:footway,260,0,260,0,23.03,31.48
Junín,highway:track,324,0,324,0,0,563.9
Junín,highway:primary,164,0,164,0,5.5,786.58
Junín,highway:service,747,0,747,0,4.01,79.36
Junín,highway:secondary_link,1,0,1,0,0,0.04
Junín,highway:pedestrian,34,0,34,0,3.81,3.94
Junín,highway:tertiary_link,9,0,9,0,0,3.1
Junín,highway:path,153,0,153,0,42.69,218.38
Junín,highway:steps,26,0,26,0,0,5.14
Junín,highway:road,9,0,9,0,0,6.99
Junín,highway:living_street,10,0,10,0,0,2.13
Junín,highway:corridor,1,0,1,0,0,0.08
Junín,highway:primary_link,3,0,3,0,0,0.03
Junín,highway:trunk_link,6,0,6,0,0,0.22
Junín,highway:bridleway,2,0,2,0,0,0.75
Junín,landuse,400,5,395,0,989617.16,1012.24
Junín,landuse:farmland,11,0,11,0,8898.17,46.37
La_Libertad,landuse,529,1,524,4,621667.26,1506.75
La_Libertad,landuse:farmland,135,0,133,2,386801.07,798.32
La_Libertad,highway,15158,291,14867,0,1573.14,11001.99
La_Libertad,highway:traffic_signals,216,216,0,0,0,0
La_Libertad,highway:crossing,28,28,0,0,0,0
La_Libertad,highway:bus_stop,39,39,0,0,0,0
La_Libertad,highway:turning_circle,1,1,0,0,0,0
La_Libertad,highway:speed_camera,3,3,0,0,0,0
La_Libertad,highway:rest_area,4,3,1,0,31.02,0.71
La_Libertad,highway:stop,1,1,0,0,0,0
La_Libertad,highway:trunk,334,0,334,0,69.81,1391.05
La_Libertad,highway:secondary,476,0,476,0,6.12,1357.29
La_Libertad,highway:primary,157,0,157,0,18.23,583.19
La_Libertad,highway:residential,11210,0,11210,0,83.8,3433.23
La_Libertad,highway:secondary_link,193,0,193,0,0,3.68
La_Libertad,highway:unclassified,655,0,655,0,0,1884.2
